Organism,Organism.rowname,Genome, MIXEDCLUSTER_CODING, OR1/3/7_CODING, OR1/3/7_PSEUDOGENE, OR10_CODING, OR10_PSEUDOGENE, OR11_CODING, OR11_PSEUDOGENE, OR12_CODING, OR12_PSEUDOGENE, OR14_CODING, OR14_PSEUDOGENE, OR2/13_CODING, OR2/13_PSEUDOGENE, OR4_CODING, OR4_PSEUDOGENE, OR5/8/9_CODING, OR5/8/9_PSEUDOGENE, OR51_CODING, OR51_PSEUDOGENE, OR52_CODING, OR52_PSEUDOGENE, OR55_CODING, OR55_PSEUDOGENE, OR56_CODING, OR56_PSEUDOGENE, OR6_CODING, OR6_PSEUDOGENE, TAAR1_PSEUDOGENE, TAAR2_PSEUDOGENE, TAAR3_PSEUDOGENE, TAAR5_PSEUDOGENE, TAAR6_PSEUDOGENE, TAAR7_PSEUDOGENE, TAAR8_PSEUDOGENE, TAAR9_PSEUDOGENE, TAS1R1_CODING, TAS1R1_PSEUDOGENE, TAS1R2_PSEUDOGENE, TAS1R3_PSEUDOGENE, V1R_CODING, V1R_PSEUDOGENE, V2R116_proteinAlignment_CODING, V2R116_proteinAlignment_PSEUDOGENE, V2R1_CODING, V2R1_PSEUDOGENE, V2R26_CODING, V2R26_PSEUDOGENE, bird_gammaOR_CODING, bird_gammaOR_PSEUDOGENE, squamate_V2r_CODING, squamate_V2r_PSEUDOGENE,VR_OR_CODING
Pollachius_pollachius_GCA_949987615.1.collapsed.fasta,Pollachius_pollachius,GCA_949987615.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,7,13,5,42,30,9,5,0,12,73
Pollachius_virens_GCA_900312635.1.collapsed.fasta,Pollachius_virens,GCA_900312635.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,9,9,5,35,25,6,14,0,16,53
Pollimyrus_isidori_GCA_019775955.2.collapsed.fasta,Pollimyrus_isidori,GCA_019775955.2.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,15,9,9,3,15,21,0,0,43
Pollimyrus_plagiostoma_GCA_019775915.2.collapsed.fasta,Pollimyrus_plagiostoma,GCA_019775915.2.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,13,10,7,3,13,18,0,0,38
Polydactylus_sextarius_GCA_016801845.1.collapsed.fasta,Polydactylus_sextarius,GCA_016801845.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,6,4,37,13,11,23,2,4,62
Polymixia_japonica_GCA_900302305.1.collapsed.fasta,Polymixia_japonica,GCA_900302305.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,5,13,15,5,18,0,3,25
Polyodon_spathula_GCA_017654505.1.collapsed.fasta,Polyodon_spathula,GCA_017654505.1.collapsed.fasta,,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,2,5,60,6,57,9,30,19,1,0,177
Polypterus_senegalus_GCA_016835505.1.collapsed.fasta,Polypterus_senegalus,GCA_016835505.1.collapsed.fasta,,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,39,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,6,168,13,168,10,297,81,7,3,707
Pomatorhinus_ruficollis_GCA_013401195.1.collapsed.fasta,Pomatorhinus_ruficollis,GCA_013401195.1.collapsed.fasta,,0,0,3,1,0,1,0,0,0,1,1,0,2,1,5,3,2,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,8,0,0,24
Pomatoschistus_microps_GCA_029875035.1.collapsed.fasta,Pomatoschistus_microps,GCA_029875035.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,3,6,6,7,2,21,0,5,12
Pomatostomus_ruficeps_GCA_013400735.1.collapsed.fasta,Pomatostomus_ruficeps,GCA_013400735.1.collapsed.fasta,,0,0,2,1,0,0,0,0,0,1,1,0,3,0,2,0,3,0,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2,0,0,25
Pongo_abelii_GCA_028885655.1.collapsed.fasta,Pongo_abelii,GCA_028885655.1.collapsed.fasta,,63,118,41,24,4,1,1,0,7,3,85,66,22,26,57,53,35,20,35,22,0,1,5,3,36,19,0,0,0,0,0,0,0,0,0,1,1,0,3,36,1,7,2,0,0,2,0,6,0,0,419
Pongo_pygmaeus_GCA_028885625.1.collapsed.fasta,Pongo_pygmaeus,GCA_028885625.1.collapsed.fasta,,59,93,40,28,17,11,2,3,8,1,89,64,43,45,64,53,33,23,36,23,0,1,5,3,36,19,0,0,0,0,0,0,0,0,0,1,1,0,4,37,1,7,2,0,0,2,0,4,0,0,482
Pontoporia_blainvillei_GCA_011754075.1.collapsed.fasta,Pontoporia_blainvillei,GCA_011754075.1.collapsed.fasta,,7,16,15,31,1,2,0,3,0,0,9,38,2,8,9,43,3,5,2,6,0,1,0,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2,0,0,1,0,3,0,0,57
Poropuntius_huangchuchieni_GCA_004124795.1.collapsed.fasta,Poropuntius_huangchuchieni,GCA_004124795.1.collapsed.fasta,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,10,28,26,46,14,30,40,1,5,110
Porphyrio_hochstetteri_GCA_020800305.1.collapsed.fasta,Porphyrio_hochstetteri,GCA_020800305.1.collapsed.fasta,,0,0,9,1,1,0,11,0,0,28,3,1,7,3,22,6,3,1,4,2,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,281,59,0,0,359
Potamarius_usumacintae_GCA_025447855.1.collapsed.fasta,Potamarius_usumacintae,GCA_025447855.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,27,10,53,11,11,14,1,8,98
Potamosilurus_macrorhynchus_GCA_025403505.1.collapsed.fasta,Potamosilurus_macrorhynchus,GCA_025403505.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,32,15,52,10,7,22,0,4,94
Potos_flavus_GCA_028534135.1.collapsed.fasta,Potos_flavus,GCA_028534135.1.collapsed.fasta,,105,39,58,24,20,5,1,1,15,3,136,58,85,75,159,63,57,11,67,38,2,0,11,6,63,43,0,0,0,0,0,0,0,0,0,0,1,0,9,16,1,3,1,2,0,2,1,5,0,0,876
Praomys_delectorum_GCA_019843815.1.collapsed.fasta,Praomys_delectorum,GCA_019843815.1.collapsed.fasta,,139,51,112,16,16,0,14,1,19,9,146,22,135,20,326,87,50,8,64,10,2,0,10,0,76,14,0,0,0,0,0,0,0,0,0,0,0,0,63,52,183,198,9,16,5,1,1,7,0,4,1505
Prietella_phreatophila_GCA_025728095.1.collapsed.fasta,Prietella_phreatophila,GCA_025728095.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,23,10,38,13,5,19,3,4,73
Primolius_auricollis_GCA_026284745.2.collapsed.fasta,Primolius_auricollis,GCA_026284745.2.collapsed.fasta,,0,0,3,5,0,0,0,0,0,6,1,3,3,2,17,8,2,1,3,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,7,58,0,0,48
Primolius_couloni_GCA_024331605.1.collapsed.fasta,Primolius_couloni,GCA_024331605.1.collapsed.fasta,,0,0,4,2,0,0,0,0,0,6,1,3,3,1,15,11,2,1,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,7,37,0,0,48
Prinia_subflava_GCA_021018805.1.collapsed.fasta,Prinia_subflava,GCA_021018805.1.collapsed.fasta,,0,0,4,1,0,0,0,0,0,6,1,0,2,2,3,5,2,0,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,107,66,0,0,134
Prionailurus_bengalensis_GCA_016509475.2.collapsed.fasta,Prionailurus_bengalensis,GCA_016509475.2.collapsed.fasta,,134,36,71,17,22,5,6,1,10,6,164,43,110,18,177,38,59,15,80,21,1,1,19,3,76,22,0,0,0,0,0,0,0,0,0,0,0,1,17,23,1,3,1,1,0,3,0,5,0,0,1058
Prionailurus_iriomotensis_GCA_018403415.1.collapsed.fasta,Prionailurus_iriomotensis,GCA_018403415.1.collapsed.fasta,,101,48,59,28,19,8,2,4,9,6,141,58,102,29,147,61,53,18,64,30,1,1,13,10,60,35,0,0,0,0,0,0,0,0,0,0,0,1,14,28,1,3,1,1,0,3,2,6,0,0,891
Prionailurus_viverrinus_GCA_022837055.1.collapsed.fasta,Prionailurus_viverrinus,GCA_022837055.1.collapsed.fasta,,145,25,70,20,21,4,6,1,8,9,154,44,112,21,176,48,55,16,79,20,1,2,17,3,74,23,0,0,0,0,0,0,0,0,0,0,0,0,16,23,1,3,1,1,0,2,0,8,0,0,1048
Pristis_pectinata_GCA_009764475.2.collapsed.fasta,Pristis_pectinata,GCA_009764475.2.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,30,4,28,5,1,1,0,1,62
Probosciger_aterrimus_GCA_013397665.1.collapsed.fasta,Probosciger_aterrimus,GCA_013397665.1.collapsed.fasta,,0,1,5,5,0,0,1,0,0,2,1,0,4,0,8,2,2,3,3,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,10,0,0,39
Procapra_przewalskii_GCA_006410515.1.collapsed.fasta,Procapra_przewalskii,GCA_006410515.1.collapsed.fasta,,115,77,60,49,20,8,6,4,2,2,106,50,76,100,131,159,29,17,39,16,2,0,1,2,47,44,0,0,0,0,0,0,0,0,0,1,0,0,5,10,2,7,1,1,0,0,4,6,0,0,722
Procavia_capensis_GCA_000152225.2.collapsed.fasta,Procavia_capensis,GCA_000152225.2.collapsed.fasta,,124,86,82,36,29,14,13,2,7,1,123,89,120,69,225,119,49,47,80,48,2,0,13,8,96,45,0,0,0,0,0,0,0,0,0,1,0,0,27,24,2,13,1,3,0,2,0,12,0,0,1113
Prochilodus_magdalenae_GCA_024036415.1.collapsed.fasta,Prochilodus_magdalenae,GCA_024036415.1.collapsed.fasta,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,30,11,99,1,41,20,1,3,180
Procyon_lotor_GCA_028646535.1.collapsed.fasta,Procyon_lotor,GCA_028646535.1.collapsed.fasta,,88,40,57,25,17,8,2,1,16,14,152,79,97,60,146,79,57,14,69,26,2,0,10,4,68,43,0,0,0,0,0,0,0,0,0,0,1,0,3,24,1,3,1,3,0,1,0,6,0,0,883
Progne_subis_subis_GCA_022316685.1.collapsed.fasta,Progne_subis_subis,GCA_022316685.1.collapsed.fasta,,0,0,3,5,0,0,0,0,10,202,0,28,1,4,3,6,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,873,656,0,0,898
Prolemur_simus_GCA_003258685.1.collapsed.fasta,Prolemur_simus,GCA_003258685.1.collapsed.fasta,,57,34,53,34,20,15,1,2,8,7,95,44,74,22,149,42,56,14,63,18,2,0,10,1,61,18,0,0,0,0,0,0,0,0,0,0,1,1,19,17,2,5,3,0,0,1,0,4,0,0,747
Promerops_cafer_GCA_013398275.1.collapsed.fasta,Promerops_cafer,GCA_013398275.1.collapsed.fasta,,0,0,3,1,0,0,0,0,1,1,1,0,2,2,3,4,2,0,3,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,4,0,0,26
Propithecus_coquereli_GCA_000956105.1.collapsed.fasta,Propithecus_coquereli,GCA_000956105.1.collapsed.fasta,,65,23,58,25,16,3,3,1,3,7,103,22,87,24,157,34,61,9,71,11,2,1,12,1,55,11,0,0,0,0,0,0,0,0,0,0,0,0,30,19,2,4,4,0,1,2,0,5,0,0,817
Proteles_cristata_cristata_GCA_017311185.1.collapsed.fasta,Proteles_cristata_cristata,GCA_017311185.1.collapsed.fasta,,104,22,80,15,23,7,4,0,4,5,161,44,108,15,168,60,61,22,85,19,2,0,21,1,91,18,0,0,0,0,0,0,0,0,0,1,0,0,10,18,1,2,2,0,0,0,1,6,0,0,1034
Proterorhinus_semilunaris_GCA_021464625.1.collapsed.fasta,Proterorhinus_semilunaris,GCA_021464625.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32,26,12,55,94,2,60,15,22,99
Protobothrops_flavoviridis_GCA_003402635.1.collapsed.fasta,Protobothrops_flavoviridis,GCA_003402635.1.collapsed.fasta,,11,1,94,23,14,4,16,1,14,8,63,20,21,4,116,17,9,5,19,5,2,2,0,0,69,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,36,3,0,609,121,99,30,625,110,1842
Protobothrops_mucrosquamatus_GCA_001527695.3.collapsed.fasta,Protobothrops_mucrosquamatus,GCA_001527695.3.collapsed.fasta,,15,0,105,18,16,2,17,0,16,12,70,17,22,7,132,35,16,2,28,3,1,1,0,0,80,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,43,3,0,698,174,123,28,708,158,2125
Protonibea_diacanthus_GCA_028641955.1.collapsed.fasta,Protonibea_diacanthus,GCA_028641955.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,10,14,55,21,6,38,1,10,79
Protonotaria_citrea_GCA_026259555.1.collapsed.fasta,Protonotaria_citrea,GCA_026259555.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,4,1,0,2,2,5,1,1,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,12,0,0,22
Protosalanx_chinensis_GCA_030340685.1.collapsed.fasta,Protosalanx_chinensis,GCA_030340685.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,3,14,8,6,23,1,4,27
Prunella_fulvescens_GCA_013400715.1.collapsed.fasta,Prunella_fulvescens,GCA_013400715.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,2,1,0,1,1,4,3,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,6,0,0,20
Prunella_himalayana_GCA_013398875.1.collapsed.fasta,Prunella_himalayana,GCA_013398875.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,1,1,0,1,0,3,2,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,8,0,0,21
Psammodynastes_pulverulentus_GCA_025802295.1.collapsed.fasta,Psammodynastes_pulverulentus,GCA_025802295.1.collapsed.fasta,,7,7,88,20,9,6,14,6,7,7,43,16,22,0,78,23,5,3,12,3,2,0,0,0,44,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,28,3,0,230,122,64,40,350,104,1012
Psammomys_obesus_GCA_907164565.1.collapsed.fasta,Psammomys_obesus,GCA_907164565.1.collapsed.fasta,,47,21,68,21,11,4,5,1,7,0,127,23,94,77,176,89,34,16,41,19,1,1,7,2,55,13,0,0,0,0,0,0,0,0,0,1,0,0,62,28,40,55,6,0,1,4,0,5,0,1,876
Psettodes_erumei_GCA_016785225.1.collapsed.fasta,Psettodes_erumei,GCA_016785225.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,14,7,5,12,1,4,27
Pseudamia_nigra_GCA_029823295.1.collapsed.fasta,Pseudamia_nigra,GCA_029823295.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,4,4,3,9,13,3,33,2,2,19
Pseudastur_occidentalis_GCA_025802415.1.collapsed.fasta,Pseudastur_occidentalis,GCA_025802415.1.collapsed.fasta,,0,0,1,3,0,1,0,0,0,1,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,3
Pseudis_tocantins_GCA_023970735.1.collapsed.fasta,Pseudis_tocantins,GCA_023970735.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudochaenichthys_georgianus_GCA_902827115.1.collapsed.fasta,Pseudochaenichthys_georgianus,GCA_902827115.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,7,5,31,9,4,28,1,3,47
Pseudocheirus_occidentalis_GCA_028646575.1.collapsed.fasta,Pseudocheirus_occidentalis,GCA_028646575.1.collapsed.fasta,,66,15,99,49,25,12,3,0,22,13,130,62,113,37,249,137,76,23,94,36,4,0,12,7,86,35,0,0,0,0,0,0,0,0,0,0,1,0,68,53,67,44,3,0,47,37,0,4,0,0,1277
Pseudochirops_corinnae_GCA_028646515.1.collapsed.fasta,Pseudochirops_corinnae,GCA_028646515.1.collapsed.fasta,,64,6,100,46,22,9,4,1,15,19,109,40,115,37,277,135,65,57,88,43,2,1,15,6,83,34,0,0,0,0,0,0,0,0,0,0,1,0,48,39,37,19,3,0,44,18,0,7,0,1,1206
Pseudochirops_cupreus_GCA_028627135.1.collapsed.fasta,Pseudochirops_cupreus,GCA_028627135.1.collapsed.fasta,,62,14,107,38,29,6,4,2,21,16,110,39,117,24,276,133,75,43,97,35,2,2,15,12,88,34,0,0,0,0,0,0,0,0,0,0,1,0,58,33,25,41,3,0,36,33,0,5,3,2,1245
Pseudochondrostoma_polylepis_GCA_029874365.1.collapsed.fasta,Pseudochondrostoma_polylepis,GCA_029874365.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,9,19,11,22,8,16,33,2,3,65
Pseudochromis_fuscus_GCA_900323345.1.collapsed.fasta,Pseudochromis_fuscus,GCA_900323345.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,27,13,8,17,2,6,41
Pseudois_nayaur_GCA_003182575.1.collapsed.fasta,Pseudois_nayaur,GCA_003182575.1.collapsed.fasta,,150,112,99,55,22,12,11,7,4,5,167,63,114,104,222,220,58,30,71,37,2,0,9,14,79,57,0,0,0,0,0,0,0,0,0,1,0,0,10,15,2,12,1,1,0,0,0,12,0,0,1135
Pseudolaguvia_tuberculata_GCA_026260255.1.collapsed.fasta,Pseudolaguvia_tuberculata,GCA_026260255.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,15,6,11,5,5,7,1,0,34
Pseudoliparis_sp._Yap_Trench_GCA_004335475.1.collapsed.fasta,Pseudoliparis_sp._Yap_Trench,GCA_004335475.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,5,6,24,16,3,13,0,3,38
Pseudoliparis_swirei_GCA_029220125.1.collapsed.fasta,Pseudoliparis_swirei,GCA_029220125.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,6,5,20,10,4,7,0,3,35
Pseudonaja_textilis_GCA_900518735.1.collapsed.fasta,Pseudonaja_textilis,GCA_900518735.1.collapsed.fasta,,9,2,57,46,7,6,3,1,6,9,41,20,15,9,59,37,4,2,10,5,2,2,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,135,3,0,688,485,46,48,747,538,1793
Pseudopodoces_humilis_GCA_000331425.1.collapsed.fasta,Pseudopodoces_humilis,GCA_000331425.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,1,1,0,1,3,4,2,2,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5,9,0,0,25
Pseudorasbora_parva_GCA_024679245.1.collapsed.fasta,Pseudorasbora_parva,GCA_024679245.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,35,19,60,2,32,11,4,1,148
Pseudorectes_ferrugineus_GCA_008033365.1.collapsed.fasta,Pseudorectes_ferrugineus,GCA_008033365.1.collapsed.fasta,,0,0,4,3,0,0,0,1,0,0,1,3,2,2,4,1,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,28
Pseudorhombus_dupliciocellatus_GCA_016785235.1.collapsed.fasta,Pseudorhombus_dupliciocellatus,GCA_016785235.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,5,2,10,3,3,11,1,4,23
Pseudosimochromis_babaulti_GCA_015107015.1.collapsed.fasta,Pseudosimochromis_babaulti,GCA_015107015.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,6,13,42,17,2,42,1,6,55
Pseudosimochromis_curvifrons_GCA_015052425.1.collapsed.fasta,Pseudosimochromis_curvifrons,GCA_015052425.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,7,19,41,22,3,28,1,6,57
Pseudosimochromis_marginatus_GCA_015052565.1.collapsed.fasta,Pseudosimochromis_marginatus,GCA_015052565.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,14,36,21,2,36,1,4,48
Psilopogon_haemacephalus_GCA_013396835.1.collapsed.fasta,Psilopogon_haemacephalus,GCA_013396835.1.collapsed.fasta,,0,1,9,0,0,1,0,1,1,1,2,1,5,2,1,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,23,15,0,0,55
Psilopsiagon_aurifrons_GCA_025447955.1.collapsed.fasta,Psilopsiagon_aurifrons,GCA_025447955.1.collapsed.fasta,,0,0,5,4,0,1,0,0,0,1,2,7,4,0,21,7,2,3,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,28,0,0,54
Psilopsiagon_aymara_GCA_024733675.1.collapsed.fasta,Psilopsiagon_aymara,GCA_024733675.1.collapsed.fasta,,0,1,2,2,0,0,0,0,0,1,0,4,4,0,12,8,2,4,2,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,19,0,0,36
Psittacara_holochlorus_GCA_024320895.1.collapsed.fasta,Psittacara_holochlorus,GCA_024320895.1.collapsed.fasta,,0,0,4,1,0,0,0,0,0,4,1,1,3,1,17,2,2,1,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,23,0,0,43
Psittacara_leucophthalmus_GCA_024331625.1.collapsed.fasta,Psittacara_leucophthalmus,GCA_024331625.1.collapsed.fasta,,0,0,3,1,0,0,0,0,0,4,1,5,2,2,16,9,2,1,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,4,21,0,0,42
Psittacara_wagleri_GCA_024361765.2.collapsed.fasta,Psittacara_wagleri,GCA_024361765.2.collapsed.fasta,,0,0,4,1,0,0,0,0,0,7,1,1,3,1,15,15,2,1,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,49,0,0,43
Psittacula_derbiana_GCA_029814625.1.collapsed.fasta,Psittacula_derbiana,GCA_029814625.1.collapsed.fasta,,0,0,6,2,0,0,0,2,0,3,0,4,4,0,20,11,2,1,2,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,15,0,0,46
Psittacula_krameri_GCA_002870145.1.collapsed.fasta,Psittacula_krameri,GCA_002870145.1.collapsed.fasta,,0,0,5,4,0,0,0,1,0,5,0,2,3,3,27,15,2,1,2,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,5,28,0,0,55
Psittacus_erithacus_GCA_009867235.2.collapsed.fasta,Psittacus_erithacus,GCA_009867235.2.collapsed.fasta,,0,1,6,1,0,0,0,0,0,2,1,1,4,0,11,10,2,2,2,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,20,0,0,40
Psittacus_timneh_GCA_009867315.2.collapsed.fasta,Psittacus_timneh,GCA_009867315.2.collapsed.fasta,,0,1,6,2,0,0,0,0,0,2,1,1,4,0,12,12,2,2,2,3,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,21,0,0,39
